complaint_id,complaint_officer_number,officer_days_on_force_at_incident,allegation_record_identity,fado_type,allegation,victim_age_range_at_incident,victim_gender,victim_race_legacy,investigator_recommendation,ccrb_allegation_disposition,tax_id,officer_rank_at_incident,officer_command_at_incident,victim_race_ethnicity,nypd_allegation_disposition,officer_years_on_force_at_incident
200905062,1,0,669196,Force,Gun Pointed,34 < Age <= 39,Male/Man,Hispanic,Exonerated,Exonerated,0,Unknown,Unknown,Unknown,Unknown,0.0
202400954,2,0,1261974,Force,Physical force,0,Unknown,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,0,Unknown,Unknown,Unknown,Unknown,0.0
200511584,1,2037,416939,Discourtesy,Word,39 < Age <= 44,Male/Man,White,Complainant Uncooperative,Complainant Uncooperative,925284.0,Police Officer,TRF/MTF,Unknown,Unknown,5.58
202300592,1,5041,1233556,Discourtesy,Action,44 < Age <= 49,Female/Woman,Unknown,Unable to Determine,Unable to Determine,947124.0,Detective,MTS DET,White/Caucasian (R),Unknown,13.81
201804459,1,3859,1023166,Discourtesy,Word,39 < Age <= 44,Female/Woman,Unknown,Substantiated,Substantiated (Command Lvl Instructions),943444.0,Police Officer,113 PCT,Unknown,Charges and Specifications - Guilty,10.57
200809067,3,3640,632326,Abuse of Authority,Frisk,20 < Age <= 24,Male/Man,Black,Exonerated,Exonerated,929108.0,Sergeant,048 PCT,Unknown,Unknown,9.97
201213228,2,0,815048,Abuse of Authority,Refusal to obtain medical treatment,0,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,NARCBBN,Unknown,Unknown,0.0
201101480,1,3137,736575,Force,Physical force,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,931365.0,Sergeant,PBBN,Unknown,Unknown,8.59
200817136,1,0,600847,Abuse of Authority,Property damaged,39 < Age <= 44,Female/Woman,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
201014906,3,0,720610,Force,Chokehold,0,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200307856,2,2983,369163,Offensive Language,Other,20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,916587.0,Police Officer,HWY 03,Unknown,Unknown,8.17
201115628,2,3809,804755,Abuse of Authority,Frisk,44 < Age <= 49,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,927819.0,Sergeant,083 PCT,Unknown,Unknown,10.44
200900229,1,362,612179,Force,Physical force,44 < Age <= 49,Male/Man,Black,Unsubstantiated,Unsubstantiated,946347.0,Police Officer,PSA 2,Unknown,Unknown,0.99
201206136,1,4242,787829,Offensive Language,Other,29 < Age <= 34,Female/Woman,White,Complainant Uncooperative,Complainant Uncooperative,927087.0,Police Officer,112 PCT,Unknown,Unknown,11.62
200917151,1,5911,690151,Force,Physical force,59 < Age <= 64,Male/Man,Black,Unsubstantiated,Unsubstantiated,903567.0,Police Officer,PBBX,Unknown,Unknown,16.19
201402594,1,2962,907247,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Unsubstantiated,Unsubstantiated,941054.0,Police Officer,113 PCT,Unknown,Unknown,8.12
200906222,2,0,635750,Offensive Language,Other,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,032 PCT,Unknown,Unknown,0.0
201201741,3,4878,779707,Abuse of Authority,Vehicle stop,34 < Age <= 39,Male/Man,Black,Exonerated,Exonerated,922831.0,Police Officer,083 PCT,Unknown,Unknown,13.36
200706427,1,0,505355,Abuse of Authority,Question and/or stop,20 < Age <= 24,Male/Man,Hispanic,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
200610237,1,4716,461314,Discourtesy,Word,34 < Age <= 39,Male/Man,Black,Exonerated,Exonerated,904674.0,Police Officer,052 PCT,Unknown,Unknown,12.92
201910916,1,0,1080172,Force,Physical force,39 < Age <= 44,Male/Man,Hispanic,Closed - Pending Litigation,Closed - Pending Litigation,0,Unknown,Unknown,Unknown,Unknown,0.0
202506055,1,3522,1322484,Force,Physical force,29 < Age <= 34,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,959575.0,Detective,INT FIO PRG,Other Hispanic/Latino (E),Unknown,9.65
202008478,1,1057,1137464,Abuse of Authority,Stop,0,Unknown,Unknown,Exonerated,Exonerated,964995.0,Police Officer,TB DT33,Unknown,Unknown,2.9
202205146,1,6413,1198929,Offensive Language,Other,24 < Age <= 29,Male/Man,Hispanic,Unsubstantiated,Unable to Determine,937726.0,Detective,075 PCT,Unknown,Unknown,17.57
200008962,1,2526,259303,Discourtesy,Word,17 < Age <= 20,Male/Man,Black,Unsubstantiated,Unsubstantiated,905496.0,Sergeant,067 PCT,Unknown,Unknown,6.92
201810242,1,5073,1046019,Force,Physical force,44 < Age <= 49,Male/Man,White,Unfounded,Unfounded,936242.0,Sergeant,TB DT04,Unknown,Unknown,13.9
200806465,2,466,568332,Force,Physical force,29 < Age <= 34,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,944124.0,Police Officer,PSA 3,Unknown,Unknown,1.28
202003435,2,1275,1139508,Abuse of Authority,Failure to provide RTKA card,29 < Age <= 34,Female/Woman,Other Race,Miscellaneous - Subject Resigned,Miscellaneous - Subject Resigned,962685.0,Police Officer,106 PCT,Unknown,Unknown,3.49
200406148,1,0,361336,Force,Physical force,20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201606878,1,0,962707,Abuse of Authority,Refusal to show arrest warrant,24 < Age <= 29,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,113 PCT,Unknown,Unknown,0.0
201002872,2,597,688685,Abuse of Authority,Question,24 < Age <= 29,Male/Man,Black,Unsubstantiated,Unsubstantiated,947364.0,Police Officer,BX IRT,Unknown,Unknown,1.64
200107946,2,2830,283767,Discourtesy,Word,17 < Age <= 20,Male/Man,Black,Unsubstantiated,Unsubstantiated,906981.0,Police Officer,MTN PCT,Unknown,Unknown,7.75
201510601,1,0,938638,Abuse of Authority,Property damaged,49 < Age <= 54,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200714263,2,5007,550361,Abuse of Authority,Stop,0,Unknown,Unknown,Victim Unidentified,Victim Unidentified,905435.0,Sergeant,040 PCT,Unknown,Unknown,13.72
202410768,1,2335,1297770,Force,Physical force,14 < Age <= 17,Male/Man,Unknown,Unable to Determine,Unable to Determine,965903.0,Police Officer,PBMN SU PST,White/Caucasian (R),Unknown,6.4
201400786,3,3121,903803,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Unsubstantiated,Unsubstantiated,937949.0,Police Officer,033 PCT,Unknown,Unknown,8.55
202407651,1,744,1285661,Force,Physical force,29 < Age <= 34,Female/Woman,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,975177.0,Police Officer,083 PCT,Puerto Rican (E),Unknown,2.04
201504475,1,2700,937949,Force,Physical force,24 < Age <= 29,Male/Man,White,Unsubstantiated,Unsubstantiated,946038.0,Detective,NARCBSI,Unknown,Unknown,7.4
201701892,1,0,988665,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202504117,2,2660,1316904,Abuse of Authority,Vehicle search,39 < Age <= 44,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,964944.0,Police Officer,079 PCT,Black and/or African American (R),Unknown,7.29
202102158,1,1169,1124414,Abuse of Authority,Vehicle search,29 < Age <= 34,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,965310.0,Police Officer,077 PCT,Unknown,Unknown,3.2
201205992,1,0,784103,Abuse of Authority,Refusal to provide name/shield number,24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,TB DT20,Unknown,Unknown,0.0
201905811,1,0,1063239,Abuse of Authority,Property damaged,24 < Age <= 29,Male/Man,Black,Closed - Pending Litigation,Closed - Pending Litigation,0,Unknown,070 PCT,Unknown,Unknown,0.0
202207270,2,2653,1206583,Force,Physical force,49 < Age <= 54,Male/Man,Unknown,Unfounded,Unfounded,959070.0,Police Officer,PSA 2,Black and/or African American (R),Unknown,7.27
201103024,1,0,733126,Force,Physical force,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201115884,3,0,772090,Force,Physical force,29 < Age <= 34,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202409105,1,1043,1290875,Force,Nonlethal restraining device,24 < Age <= 29,Male/Man,Unknown,Closed - Pending Litigation,Closed - Pending Litigation,973120.0,Police Officer,071 PCT,Black and/or African American (R),Unknown,2.86
202310152,1,3024,1254647,Abuse of Authority,Vehicle stop,24 < Age <= 29,Male/Man,Unknown,Unable to Determine,Unable to Determine,958827.0,Police Officer,047 PCT,Black and/or African American (R),Unknown,8.28
201601216,2,2049,949946,Abuse of Authority,Refusal to provide name/shield number,34 < Age <= 39,Male/Man,Black,Unsubstantiated,Unsubstantiated,949663.0,Police Officer,PBBX SU,Unknown,Unknown,5.61
200508942,2,1482,429283,Abuse of Authority,Search (of person),20 < Age <= 24,Male/Man,Hispanic,Exonerated,Exonerated,928493.0,Police Officer,023 PCT,Unknown,Unknown,4.06
202311815,3,1530,1256028,Force,Gun Pointed,24 < Age <= 29,Female/Woman,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,968347.0,Police Officer,113 PCT,Other Hispanic/Latino (E),Unknown,4.19
200807659,1,0,614633,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Exonerated,Exonerated,0,Unknown,NARCBQN,Unknown,Unknown,0.0
201810817,4,3089,1043301,Force,Physical force,24 < Age <= 29,Male/Man,Black,Closed - Pending Litigation,Closed - Pending Litigation,949424.0,Lieutenant,046 PCT,Unknown,Unknown,8.46
200712703,1,0,529331,Force,Physical force,0,Male/Man,Hispanic,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201011900,1,4877,711810,Abuse of Authority,Threat of force (verbal or physical),34 < Age <= 39,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,919637.0,Police Officer,040 PCT,Unknown,Unknown,13.36
202504933,1,5008,1319586,Offensive Language,Other,17 < Age <= 20,Male/Man,Unknown,Unable to Determine,Unable to Determine,950110.0,Police Officer,MTN PCT,Other (R): Tajik,Unknown,13.72
201402858,1,5120,882262,Force,Physical force,17 < Age <= 20,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,925311.0,Detective,071 PCT,Unknown,Unknown,14.03
201903713,2,0,1056407,Abuse of Authority,Threat of force (verbal or physical),20 < Age <= 24,Male/Man,Hispanic,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
201014910,1,1006,716808,Force,Hit against inanimate object,0,Male/Man,Unknown,Unsubstantiated,Unsubstantiated,946263.0,Police Officer,048 PCT,Unknown,Unknown,2.76
200008267,1,4155,256162,Force,Physical force,20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,895914.0,Police Officer,052 PCT,Unknown,Unknown,11.38
200507925,1,0,416890,Abuse of Authority,Threat of force (verbal or physical),20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201002220,1,0,680957,Abuse of Authority,Threat of force (verbal or physical),54 < Age <= 59,Male/Man,Unknown,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
200818065,3,2355,628579,Discourtesy,Word,59 < Age <= 64,Female/Woman,Black,Unsubstantiated,Unsubstantiated,931380.0,Detective,F S D,Unknown,Unknown,6.45
200501465,2,2348,407641,Abuse of Authority,Frisk,0,Unknown,Unknown,Substantiated,Substantiated (Charges),923294.0,Sergeant,PSA 8,Unknown,No Disciplinary Action-DUP,6.43
200614975,2,2669,582412,Abuse of Authority,Frisk,0,Male/Man,Black,Unsubstantiated,Unsubstantiated,923453.0,Police Officer,PSA 7,Unknown,Unknown,7.31
202309397,4,638,1252290,Discourtesy,Word,20 < Age <= 24,Female/Woman,Unknown,Substantiated,Substantiated (Command Discipline A),973567.0,Police Officer,046 PCT,Black and/or African American (R),APU - Decision Pending,1.75
201408701,2,1144,917441,Abuse of Authority,Refusal to provide name/shield number,20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,950232.0,Police Officer,077 PCT,Unknown,Unknown,3.13
200612467,1,253,472540,Abuse of Authority,Threat of arrest,39 < Age <= 44,Female/Woman,Black,Exonerated,Exonerated,939850.0,Police Officer,075 PCT,Unknown,Unknown,0.69
201200542,2,8755,796569,Force,Physical force,69 < Age <= 74,Male/Man,White,Exonerated,Exonerated,893721.0,Detective,ESS 02,Unknown,Unknown,23.99
202500676,1,723,1305320,Abuse of Authority,Vehicle stop,20 < Age <= 24,Male/Man,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,976095.0,Police Officer,046 PCT,Other Hispanic/Latino (E),Unknown,1.98
201209710,1,1459,794626,Abuse of Authority,Stop,29 < Age <= 34,Male/Man,Black,Unsubstantiated,Substantiated (Charges),947428.0,Police Officer,042 PCT,Unknown,APU Dismissed,4.0
202405682,2,1070,1278929,Abuse of Authority,Seizure of property,54 < Age <= 59,Male/Man,Unknown,OMB PEG Directive Closure,OMB PEG Directive Closure,971462.0,Police Officer,009 PCT,Decline to Answer (NA),Unknown,2.93
200815040,1,0,610101,Abuse of Authority,Search (of person),24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201903390,1,0,1055014,Abuse of Authority,Vehicle search,20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,113 PCT,Unknown,Unknown,0.0
200612375,1,230,468170,Discourtesy,Word,54 < Age <= 59,Male/Man,Black,Unfounded,Unfounded,940125.0,Police Officer,070 PCT,Unknown,Unknown,0.63
202402053,3,5893,1266419,Abuse of Authority,Stop,29 < Age <= 34,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,946108.0,Lieutenant,032 PCT,Unknown,Unknown,16.15
202404736,1,0,1275566,Force,Nonlethal restraining device,34 < Age <= 39,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Black and/or African American (R),Unknown,0.0
201002346,2,2061,702483,Offensive Language,Other,14 < Age <= 17,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,935713.0,Police Officer,110 PCT,Unknown,Unknown,5.65
200815792,2,6581,600260,Force,Physical force,49 < Age <= 54,Male/Man,White,Exonerated,Exonerated,913718.0,Police Officer,TRF/MTF,Unknown,Unknown,18.03
202002488,2,3180,1090407,Abuse of Authority,Refusal to obtain medical treatment,20 < Age <= 24,Female/Woman,Black,Closed - Pending Litigation,Closed - Pending Litigation,950170.0,Police Officer,075 PCT,Unknown,Unknown,8.71
200813202,1,2903,588609,Abuse of Authority,Stop,34 < Age <= 39,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,927535.0,Detective,NARCBBX,Unknown,Unknown,7.95
201901925,5,2552,1083524,Force,Physical force,20 < Age <= 24,Male/Man,White,Exonerated,Exonerated,952054.0,Sergeant,013 PCT,Unknown,Unknown,6.99
201900422,1,0,1043918,Abuse of Authority,Frisk,0,Male/Man,Unknown,Alleged Victim Unavailable,Alleged Victim Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201911043,1,671,1111888,Abuse of Authority,Entry of Premises,0,Unknown,Unknown,Unsubstantiated,Unsubstantiated,964401.0,Police Officer,060 PCT,Unknown,Unknown,1.84
201705335,4,5831,1001887,Force,Physical force,29 < Age <= 34,Male/Man,Hispanic,Unfounded,Unfounded,928088.0,Detective,HARBOR,Unknown,Unknown,15.98
200802096,1,732,551417,Force,Physical force,29 < Age <= 34,Female/Woman,Black,Exonerated,Exonerated,940850.0,Police Officer,046 PCT,Unknown,Unknown,2.01
202304930,3,1229,1238861,Abuse of Authority,Forcible Removal to Hospital,39 < Age <= 44,Male/Man,Unknown,Unable to Determine,Unable to Determine,969342.0,Police Officer,040 PCT,Black and/or African American (R),Unknown,3.37
200906603,1,660,628923,Force,Physical force,34 < Age <= 39,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,944308.0,Police Officer,063 PCT,Unknown,Unknown,1.81
201402848,1,8103,870786,Abuse of Authority,Threat of arrest,29 < Age <= 34,Male/Man,Black,Unsubstantiated,Unsubstantiated,900614.0,Police Officer,028 PCT,Unknown,Unknown,22.2
202306676,1,712,1252073,Abuse of Authority,Entry of Premises,0,Unknown,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,972367.0,Police Officer,073 PCT,Unknown,Unknown,1.95
201401607,2,1309,869657,Force,Physical force,17 < Age <= 20,Female/Woman,Hispanic,Unsubstantiated,Unsubstantiated,949172.0,Police Officer,110 PCT,Unknown,Unknown,3.59
201604933,5,3800,958711,Discourtesy,Word,20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,939856.0,Sergeant,088 PCT,Unknown,Unknown,10.41
201807573,1,0,1031029,Abuse of Authority,Threat of arrest,29 < Age <= 34,Male/Man,Black,Complainant Unavailable,Complainant Unavailable,0,Unknown,111 PCT,Unknown,Unknown,0.0
200616583,2,519,526517,Force,Nightstick as club (incl asp & baton),24 < Age <= 29,Male/Man,Black,Exonerated,Exonerated,938090.0,Police Officer,073 PCT,Unknown,Unknown,1.42
200711807,1,0,545307,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200512756,1,565,426886,Abuse of Authority,Threat of force (verbal or physical),24 < Age <= 29,Male/Man,Black,Unfounded,Unfounded,933759.0,Police Officer,032 PCT,Unknown,Unknown,1.55
200303757,3,7071,330922,Abuse of Authority,Question and/or stop,17 < Age <= 20,Male/Man,Black,Exonerated,Exonerated,882450.0,Sergeant,101 PCT,Unknown,Unknown,19.37
201910443,1,5064,1078332,Abuse of Authority,Threat of arrest,44 < Age <= 49,Female/Woman,White,Complaint Withdrawn,Complaint Withdrawn,940912.0,Detective,123 DET,Unknown,Unknown,13.87
200616486,1,307,481085,Force,Physical force,17 < Age <= 20,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,941024.0,Police Officer,046 PCT,Unknown,Unknown,0.84
200803484,1,967,630095,Discourtesy,Word,0,Female/Woman,Unknown,Unsubstantiated,Unsubstantiated,939483.0,Police Officer,048 PCT,Unknown,Unknown,2.65
201411298,3,7479,919244,Discourtesy,Word,34 < Age <= 39,Male/Man,White,Unsubstantiated,Unsubstantiated,906106.0,Detective,068 DET,Unknown,Unknown,20.49
200506358,1,0,406655,Discourtesy,Word,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200902880,1,3880,622475,Discourtesy,Word,24 < Age <= 29,Female/Woman,Hispanic,Unfounded,Unfounded,921852.0,Detective,NARCBSI,Unknown,Unknown,10.63
201108662,1,0,748610,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200404478,4,0,360364,Force,Physical force,17 < Age <= 20,Male/Man,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,067 PCT,Unknown,Unknown,0.0
201203126,2,4991,782571,Discourtesy,Word,24 < Age <= 29,Male/Man,Black,Unsubstantiated,Unsubstantiated,921444.0,Sergeant,NARCBBX,Unknown,Unknown,13.67
202307636,1,1011,1252054,Abuse of Authority,Question,29 < Age <= 34,Male/Man,Unknown,Miscellaneous - Subject Resigned,Miscellaneous - Subject Resigned,970336.0,Police Officer,PSA 3,Black and/or African American (R),Unknown,2.77
201709251,1,7897,1012601,Discourtesy,Word,0,Male/Man,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,916522.0,Police Officer,049 PCT,Unknown,Unknown,21.64
202502720,1,0,1312460,Abuse of Authority,Refusal to process civilian complaint,64 < Age <= 69,Female/Woman,Unknown,SRAD Closure,SRAD Closure,0,Unknown,Unknown,Other Hispanic/Latino (E),Unknown,0.0
200401609,1,3634,354364,Abuse of Authority,Frisk and/or search,44 < Age <= 49,Male/Man,Black,Exonerated,Exonerated,905640.0,Detective,ND BXCI,Unknown,Unknown,9.96
201115238,3,508,815606,Discourtesy,Word,20 < Age <= 24,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,949533.0,Police Officer,PBBX,Unknown,Unknown,1.39
201506519,2,746,929661,Force,Physical force,39 < Age <= 44,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,954752.0,Police Officer,PBBN,Unknown,Unknown,2.04
